landmarkId,landmarkType,nomOff,lang,timeType,timeStamp,timePrec,timeCal,statement
http://www.wikidata.org/entity/Q189503,thoroughfare,place Louis XIV,fr,start,1826-01-01T00:00:00Z,9,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q189503-a6da46ef-48d8-82a8-afcc-2e994168423d
http://www.wikidata.org/entity/Q21098496,thoroughfare,voie CV/15,fr,start,2003-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098496-6721944C-1564-4864-BB52-8C5641B794AE
http://www.wikidata.org/entity/Q189503,thoroughfare,place de la Concorde,fr,end,1814-01-01T00:00:00Z,9,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q189503-d1ccfb58-4ea4-b637-5982-003973aadca1
http://www.wikidata.org/entity/Q21098609,thoroughfare,voie F/7,fr,start,1968-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098609-DEF37D47-390C-4426-B5DA-18EE0DE48A28
http://www.wikidata.org/entity/Q21098569,thoroughfare,place ED/19,fr,start,1997-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098569-5917C243-ED3A-443D-96E6-D37FE6D3547A
http://www.wikidata.org/entity/Q21098415,thoroughfare,voie BV/15,fr,start,1995-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098415-814DD08C-24E9-4551-B89D-D402A8469437
http://www.wikidata.org/entity/Q21098242,thoroughfare,voie A/12,fr,start,1956-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098242-2E426A18-D944-4983-88D4-52AF1E1D945D
http://www.wikidata.org/entity/Q21098670,thoroughfare,voie R/19,fr,start,1957-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098670-DEF08267-99C1-46CB-B778-73DE3275AE28
http://www.wikidata.org/entity/Q21098329,thoroughfare,voie B/4,fr,start,2004-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098329-AF8FC919-A7E0-4BDC-AB07-157CACB082A5
http://www.wikidata.org/entity/Q21098659,thoroughfare,voie N/19,fr,start,1957-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098659-B0C031A8-422B-4912-B605-FBF6FFB1354C
http://www.wikidata.org/entity/Q21098414,thoroughfare,voie BU/20,fr,start,1964-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098414-423305EE-283D-4786-B987-3B29F12E2DA1
http://www.wikidata.org/entity/Q86063159,thoroughfare,voie BV/14,fr,end,2013-10-14T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q86063159-02c305be-4b95-2a32-4ed3-edb0727ecea0
http://www.wikidata.org/entity/Q21098423,thoroughfare,voie BY/20,fr,start,1967-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098423-1B442CC3-91C9-4AF1-8909-A70F3BBE7FB5
http://www.wikidata.org/entity/Q21098334,thoroughfare,voie B/8,fr,start,1957-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098334-79B40C00-1E35-41D7-B765-16D0DAD00D92
http://www.wikidata.org/entity/Q30742286,thoroughfare,place Gabriel Péri,fr,start,1944-12-18T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q30742286-28B81CE6-382D-42A1-8683-317AE77F170E
http://www.wikidata.org/entity/Q189503,thoroughfare,place Louis XV,fr,end,1826-01-01T00:00:00Z,9,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q189503-e99c6f2c-45a0-d29e-a481-d519755d7557
http://www.wikidata.org/entity/Q21098606,thoroughfare,voie F/15,fr,start,1957-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098606-4D2AEF0F-866B-43DA-86CC-2A79C65922B7
http://www.wikidata.org/entity/Q46586348,thoroughfare,voie BR/13,fr,end,2014-06-16T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q46586348-DEAD91C2-642A-48CA-AF31-8F88D0A56669
http://www.wikidata.org/entity/Q189503,thoroughfare,place Louis XV,fr,end,1792-01-01T00:00:00Z,9,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q189503-14e4990c-4f9a-5999-9073-1aef5accd9d5
http://www.wikidata.org/entity/Q21098660,thoroughfare,voie P/11,fr,start,1957-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098660-A1BA35E2-7315-46A0-88CA-2619C4A939CA
http://www.wikidata.org/entity/Q21098439,thoroughfare,voie CB/20,fr,start,1962-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098439-B4F76903-4702-45CB-A2E0-29F53454E1AD
http://www.wikidata.org/entity/Q23295058,thoroughfare,place Mireille et Jacques Renouvin,fr,start,2015-05-28T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q23295058-FC2619F9-4F62-431A-A249-FABDB81F3634
http://www.wikidata.org/entity/Q21098270,thoroughfare,voie AK/16,fr,start,1967-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098270-8C813F6F-167D-4E21-AEBB-DBEFF80B6652
http://www.wikidata.org/entity/Q21098628,thoroughfare,voie G/11,fr,start,1956-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098628-AECB81A7-A293-469E-AC82-DA9B2CE7F2C0
http://www.wikidata.org/entity/Q21098682,thoroughfare,voie V/20,fr,start,1957-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q21098682-158302A4-F2F6-4094-A01C-7A84EE3D22BB
http://www.wikidata.org/entity/Q2873967,thoroughfare,avenue de Villiers,fr,start,1873-11-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2873967-932403EC-5F4E-4AA9-B952-44E2FEFE3ACB
http://www.wikidata.org/entity/Q3447510,thoroughfare,rue Condorcet,fr,start,1868-08-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447510-6EBFD8A0-0153-4B20-94D1-0E8FB1A38E1F
http://www.wikidata.org/entity/Q2921968,thoroughfare,boulevard d'Indochine,fr,start,1933-05-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921968-E255D1EC-39B5-44A2-995E-0D445820DDF2
http://www.wikidata.org/entity/Q3447004,thoroughfare,rue Auber,fr,start,1864-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447004-D4C7617A-950D-426D-9B97-5007A576F299
http://www.wikidata.org/entity/Q2921958,thoroughfare,boulevard Victor,fr,start,1864-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921958-A1CD8927-16C8-48D1-9CE9-D1266D844428
http://www.wikidata.org/entity/Q2921875,thoroughfare,boulevard Macdonald,fr,start,1864-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921875-C6896C5C-90A3-4838-AB76-D114457FE867
http://www.wikidata.org/entity/Q3447292,thoroughfare,rue Cambacérès,fr,start,1865-10-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447292-FC025FCF-470B-4F1B-801F-5BDC0A816A7D
http://www.wikidata.org/entity/Q2874143,thoroughfare,avenue du Général Clavery,fr,start,1934-08-21T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874143-5079008E-6060-4809-8508-20A1902F26A2
http://www.wikidata.org/entity/Q3447254,thoroughfare,rue Brongniart,fr,start,1844-08-05T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447254-1F12664F-E944-4B9E-9D23-CC199E26C829
http://www.wikidata.org/entity/Q3447435,thoroughfare,rue Chauveau-Lagarde,fr,start,1824-06-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447435-8C39F50C-C2D1-4AC5-B8A6-024F45AB0BC7
http://www.wikidata.org/entity/Q3447514,thoroughfare,rue Commines,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447514-546A85F3-1CC1-4808-A1F3-E22BF5D10022
http://www.wikidata.org/entity/Q3447809,thoroughfare,rue Ernest Lefèvre,fr,start,1899-08-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447809-57FAA442-C1E4-452E-BE5D-4BDC678CE6E4
http://www.wikidata.org/entity/Q3447369,thoroughfare,rue Chappe,fr,start,1867-02-27T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447369-1C82260B-B73D-469A-B27C-964DA25514B7
http://www.wikidata.org/entity/Q3447138,thoroughfare,rue Bernoulli,fr,start,1994-01-14T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447138-BD2E6603-A8D9-4C72-8F2D-226C197891D6
http://www.wikidata.org/entity/Q3447463,thoroughfare,rue Clapeyron,fr,start,1867-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447463-1D6D2D4B-30FD-4D2C-A8B5-FFF72DC23999
http://www.wikidata.org/entity/Q2874016,thoroughfare,avenue de la Porte d'Italie,fr,start,1929-12-09T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874016-3F229BAF-D1C1-4D9D-8F72-B15DD73C161E
http://www.wikidata.org/entity/Q2873937,thoroughfare,avenue de Provence,fr,start,1908-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2873937-A2718384-227B-4CA7-A4FF-6A8BA84CF8E0
http://www.wikidata.org/entity/Q3447720,thoroughfare,rue Duchefdelaville,fr,start,1931-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447720-69B870B1-FA85-4660-8864-732978380B53
http://www.wikidata.org/entity/Q3447586,thoroughfare,rue Cépré,fr,start,1935-01-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447586-7BCC63A9-98BC-4E74-A017-4E99463272DF
http://www.wikidata.org/entity/Q3446943,thoroughfare,rue André Bréchet,fr,start,1954-10-28T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446943-05BAA796-2639-4AE7-B6AF-5EC05EF3EFE4
http://www.wikidata.org/entity/Q3447649,thoroughfare,rue Dejean,fr,start,1873-11-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447649-45C6D1EF-397D-419E-9045-AE06A1E60598
http://www.wikidata.org/entity/Q2922003,thoroughfare,boulevard de Vaugirard,fr,start,1873-11-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2922003-93EB98F1-2E81-4E78-BFE8-01EA57671B3D
http://www.wikidata.org/entity/Q3447281,thoroughfare,rue Béranger,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447281-0EED0AD7-4AA8-4049-BE2A-BCB4E9C6AA52
http://www.wikidata.org/entity/Q3447401,thoroughfare,place Charles Monselet,fr,start,2017-05-11T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447401-DD156876-6676-43C6-8953-58A3AAE5C2F8
http://www.wikidata.org/entity/Q3447153,thoroughfare,rue Bichat,fr,start,1851-06-11T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447153-7563D3A2-DE7B-4E15-879A-20F0AD9494D9
http://www.wikidata.org/entity/Q3447858,thoroughfare,rue Eugénie Éboué,fr,start,1977-07-22T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447858-8BFA0CD8-8E98-417D-ADFC-E4A09396F47F
http://www.wikidata.org/entity/Q2921772,thoroughfare,boulevard Arago,fr,start,1864-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921772-A8F5E307-C535-48FE-9600-CE6CE5838232
http://www.wikidata.org/entity/Q3447390,thoroughfare,rue Charles Hermite,fr,start,1932-08-11T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447390-B6123917-3A64-4543-A8AD-2CCC78627538
http://www.wikidata.org/entity/Q3447735,thoroughfare,rue Dumont d'Urville,fr,start,1864-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447735-D66F191B-0688-4268-8287-D07FA5518272
http://www.wikidata.org/entity/Q3447766,thoroughfare,rue Désaugiers,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447766-AC918395-FEF9-4DAE-A63D-BCF4CD9BC2CE
http://www.wikidata.org/entity/Q3447643,thoroughfare,rue Decamps,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447643-52A4BD30-FC57-4506-9466-6A03CD1270F7
http://www.wikidata.org/entity/Q3447734,thoroughfare,rue Dulong,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447734-B82AC82E-BB08-4442-A98C-95A7A213A0D6
http://www.wikidata.org/entity/Q3447635,thoroughfare,rue Davy,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447635-2BCDDAAA-0832-4368-84C3-5C0CEFBD1DDE
http://www.wikidata.org/entity/Q2874045,thoroughfare,avenue de la Porte de la Villette,fr,start,1931-01-17T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874045-B32F0454-A2FC-440C-96D7-D940E06F5AC2
http://www.wikidata.org/entity/Q3447761,thoroughfare,rue Duvergier,fr,start,1899-08-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447761-0FEF775B-4134-41F5-9383-77A5A6E7CE8A
http://www.wikidata.org/entity/Q2921888,thoroughfare,boulevard Morland,fr,start,1806-02-14T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921888-784C71EB-E0AD-4420-9933-F2834D87D329
http://www.wikidata.org/entity/Q3447299,thoroughfare,rue Camille Pissarro,fr,start,2004-04-30T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447299-01FEEE60-195A-4D06-A904-6C5A89CCB474
http://www.wikidata.org/entity/Q2874035,thoroughfare,avenue de la Porte de Plaisance,fr,start,1929-03-04T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874035-ECB644BC-D15C-4953-967B-33417DFC3AE9
http://www.wikidata.org/entity/Q3447786,thoroughfare,rue Edmond Valentin,fr,start,1897-06-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447786-2B26BC63-437C-469B-B6E0-29540F2CEB00
http://www.wikidata.org/entity/Q3446925,thoroughfare,rue Ampère,fr,start,1864-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446925-70DD3BEF-0A43-4977-B521-174234F9F1AC
http://www.wikidata.org/entity/Q3446844,thoroughfare,rue Adolphe Mille,fr,start,1904-04-05T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446844-3BA3F237-F7F1-4076-9DE9-273055D10A74
http://www.wikidata.org/entity/Q2874160,thoroughfare,avenue du Général Sarrail,fr,start,1931-01-31T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874160-DD735127-C4B7-4EBA-8B04-7D42B82861B7
http://www.wikidata.org/entity/Q3446916,thoroughfare,rue Alphonse Daudet,fr,start,1899-08-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446916-B0038F00-E643-40BC-B972-F5A0E89A2CE5
http://www.wikidata.org/entity/Q2874172,thoroughfare,avenue du Maréchal Maunoury,fr,start,1929-07-22T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874172-CAF9907A-C9B5-40EA-8D5C-CDFF2E79D91A
http://www.wikidata.org/entity/Q3446866,thoroughfare,rue Albert Einstein,fr,start,2006-08-16T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446866-D3873C14-0E8A-4D25-84CD-D9F546E79CDA
http://www.wikidata.org/entity/Q3447061,thoroughfare,rue Barbanègre,fr,start,1868-08-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447061-C84F0078-6805-4F0A-82BA-52038F2E81D1
http://www.wikidata.org/entity/Q3447084,thoroughfare,rue Bastien Lepage,fr,start,1885-11-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447084-9CFB7D28-386A-4383-9E29-6C395CE419A5
http://www.wikidata.org/entity/Q3446868,thoroughfare,rue Albert Marquet,fr,start,1988-03-25T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446868-A22270F1-DC89-4BD3-B1DF-BC717591C554
http://www.wikidata.org/entity/Q2921981,thoroughfare,boulevard de Clichy,fr,start,1864-12-30T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921981-44C9BC59-89C7-4CA2-A862-079715236CCA
http://www.wikidata.org/entity/Q2921824,thoroughfare,boulevard Garibaldi,fr,start,1885-11-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921824-6B9732C8-A8E7-4EFB-A540-97040E3B59E3
http://www.wikidata.org/entity/Q3447059,thoroughfare,rue Baptiste Renard,fr,start,1893-12-26T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447059-B515C5E2-D410-4DB9-A267-F38A896725E5
http://www.wikidata.org/entity/Q2921941,thoroughfare,boulevard Suchet,fr,start,1864-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921941-A7EBC7B0-78ED-48AF-9D17-42D1380308E0
http://www.wikidata.org/entity/Q3447052,thoroughfare,rue Balard,fr,start,1900-12-07T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447052-EB7CCB1C-B52B-413D-9BE6-A87C29B674B5
http://www.wikidata.org/entity/Q2874050,thoroughfare,avenue de la Porte du Pré-Saint-Gervais,fr,start,1931-01-17T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874050-B7DB74BC-2FBD-4511-A777-76CB9AF6EAA2
http://www.wikidata.org/entity/Q3447110,thoroughfare,rue Beethoven,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447110-C11720AF-21F5-4537-95B8-35900A87EC50
http://www.wikidata.org/entity/Q2874019,thoroughfare,avenue de la Porte de Bagnolet,fr,start,1931-01-17T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874019-6C67F4D4-C368-4ECE-90AB-334A5EBC771D
http://www.wikidata.org/entity/Q2921779,thoroughfare,boulevard Beaumarchais,fr,start,1831-01-22T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2921779-8AC629C1-951A-4065-B594-8F9B02EC9420
http://www.wikidata.org/entity/Q3446879,thoroughfare,rue Albin Haller,fr,start,1937-02-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446879-67C8A52C-AD39-4814-BD1A-E8B06D1CB404
http://www.wikidata.org/entity/Q3447031,thoroughfare,rue Auguste Perret,fr,start,1971-10-28T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447031-C71B1F3A-62FF-470D-BBA7-616E059F9D64
http://www.wikidata.org/entity/Q3447579,thoroughfare,rue Curnonsky,fr,start,1973-07-04T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447579-CAC519DD-C7D5-454D-9BFF-B01E107429F4
http://www.wikidata.org/entity/Q3447802,thoroughfare,rue Ernest Cresson,fr,start,1907-06-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447802-D2136970-B13B-4C5E-B071-0ABAA567AE3B
http://www.wikidata.org/entity/Q3447367,thoroughfare,rue Chanzy,fr,start,1890-04-18T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447367-1B947060-F05F-4C77-AD39-CECC8FB87FE9
http://www.wikidata.org/entity/Q2874011,thoroughfare,avenue de la Porte Didot,fr,start,1929-03-04T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874011-11FEAA9E-4C12-440B-9CFE-17A23B85E9A3
http://www.wikidata.org/entity/Q3447358,thoroughfare,rue Champollion,fr,start,1867-02-27T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447358-5BA9B464-7C67-4253-9CB8-A47636EBE5CA
http://www.wikidata.org/entity/Q3447490,thoroughfare,rue Clouet,fr,start,1936-02-03T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447490-B5DBA005-836C-41D1-8D0D-DD91D3B7EAE3
http://www.wikidata.org/entity/Q3447386,thoroughfare,rue Charles Fourier,fr,start,1890-04-18T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447386-A1FABEE3-9FE3-4749-843F-FB88A252DB79
http://www.wikidata.org/entity/Q3447201,thoroughfare,rue Bosquet,fr,start,1926-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447201-B3887610-6EBB-4539-876C-0A85B3F7FDB5
http://www.wikidata.org/entity/Q3447506,thoroughfare,rue Compans,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447506-0B08204B-E3A9-45EC-A93F-973464B052CD
http://www.wikidata.org/entity/Q3446919,thoroughfare,rue Alphonse de Neuville,fr,start,1888-04-09T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3446919-EEE1A6CD-A6B3-48EC-A71B-12B6E741BB0F
http://www.wikidata.org/entity/Q2874144,thoroughfare,avenue du Général Dodds,fr,start,1935-01-12T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q2874144-36B957B5-EA23-45FD-9C9E-F1989B2536E0
http://www.wikidata.org/entity/Q3447443,thoroughfare,rue Chevreul,fr,start,1884-01-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447443-BCA17388-F232-4A3A-96CD-5B8987A8353A
http://www.wikidata.org/entity/Q3447157,thoroughfare,rue Biscornet,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447157-03170D68-F425-45C3-BC89-7D3514A35168
http://www.wikidata.org/entity/Q3448079,thoroughfare,rue Gaston Auguet,fr,start,2006-02-21T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3448079-C9B045A2-B3A3-473A-B904-B8D3416A86D5
http://www.wikidata.org/entity/Q3447731,thoroughfare,rue Duhesme,fr,start,1868-08-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447731-9FC90168-5527-4E24-B461-E4633956A210
http://www.wikidata.org/entity/Q86495817,thoroughfare,voie DR/12,fr,end,2013-10-14T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q86495817-3a049511-4710-a9b9-b94b-9e0d5d6545d3
http://www.wikidata.org/entity/Q48757153,thoroughfare,voie FM/13,fr,end,2014-06-16T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q48757153-749C837C-5B6C-4D05-B77F-275D237019CF
http://www.wikidata.org/entity/Q3447865,thoroughfare,rue Fabre d'Églantine,fr,start,1885-11-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3447865-C4BC7B1A-66F8-405C-A9AC-4A3EE2C10F9A
http://www.wikidata.org/entity/Q85852645,thoroughfare,voie CY/15,fr,end,2013-07-09T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q85852645-F1BC6E28-FD8E-45D1-990A-57C7E286F8C6
http://www.wikidata.org/entity/Q85854591,thoroughfare,voie CP/18,fr,end,2019-06-13T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q85854591-82b5ec8a-43fc-feb9-223b-58fa066c7669
http://www.wikidata.org/entity/Q3448209,thoroughfare,rue Guillaumot,fr,start,1927-01-31T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3448209-7DF1B338-3DA8-4874-9E0D-1A0F23408170
http://www.wikidata.org/entity/Q3448345,thoroughfare,rue Hermel,fr,start,1877-02-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3448345-81106B92-077E-4455-96F6-7B6392620885
http://www.wikidata.org/entity/Q55595471,thoroughfare,voie CX/15,fr,end,2013-07-08T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q55595471-e0153480-4340-39bf-7d46-d05c571a25d6
http://www.wikidata.org/entity/Q3448159,thoroughfare,rue Gobert,fr,start,1867-03-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3448159-5C7C8223-30B4-4B32-BCED-2197CC65A8F2
