landmarkId,landmarkType,nomOff,lang,timeType,timeStamp,timePrec,timeCal,statement
http://www.wikidata.org/entity/Q3448416,thoroughfare,rue Paulette Jacquier,fr,start,2024-02-09T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3448416-57ed73bf-4c54-7e1b-5fdc-bbc3dbdf2d5e
http://www.wikidata.org/entity/Q3449444,thoroughfare,rue Paulin Enfert,fr,start,1931-04-21T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449444-872E9532-551A-46DA-A774-82CD1B9B208E
http://www.wikidata.org/entity/Q3449445,thoroughfare,rue Paulin Méry,fr,start,1929-01-05T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449445-41034CFE-025A-47FA-A21E-A132F5A2C842
http://www.wikidata.org/entity/Q3449446,thoroughfare,rue Pauline Kergomard,fr,start,1987-12-21T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449446-8C4E8494-F4D5-4023-A6F8-552FA9DABCB2
http://www.wikidata.org/entity/Q3449451,thoroughfare,rue Pavée,fr,start,1450-01-01T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449451-98EB1BD7-B2DE-44AF-8875-E82C3F0381BB
http://www.wikidata.org/entity/Q3449641,thoroughfare,rue Péan,fr,start,1930-08-11T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449641-50496016-C848-44DD-8619-90440FE96D03
http://www.wikidata.org/entity/Q3449642,thoroughfare,rue Péclet,fr,start,1864-08-24T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449642-C9DC9C6E-61A9-4155-B584-196031DEDF86
http://www.wikidata.org/entity/Q3449452,thoroughfare,rue Pecquay,fr,start,1955-05-04T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449452-088DD588-9E11-4E30-A755-B61300081BD8
http://www.wikidata.org/entity/Q3449643,thoroughfare,rue Pégoud,fr,start,1926-10-12T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449643-B761AE32-FFE0-444D-9AE9-4BA1E10D3BA1
http://www.wikidata.org/entity/Q3449644,thoroughfare,rue Péguy,fr,start,1926-01-25T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449644-D83D07E2-BB00-4FB6-ABCA-E5624A4F96C8
http://www.wikidata.org/entity/Q3449455,thoroughfare,rue Pelleport,fr,start,1868-08-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449455-BD37E35A-ABFC-438F-86AA-065650384080
http://www.wikidata.org/entity/Q3449456,thoroughfare,rue Pelouze,fr,start,1875-02-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449456-25AA6A23-DBF6-4CD2-8D67-271EA79F3F7F
http://www.wikidata.org/entity/Q1119926,thoroughfare,rue Perdonnet,fr,start,1868-08-10T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q1119926-E53C87A0-A0B6-4CDF-8674-D331C43E5C44
http://www.wikidata.org/entity/Q3449460,thoroughfare,rue Pergolèse,fr,start,1865-10-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449460-4B21470B-F3D6-4E8B-94F0-2756E550B925
http://www.wikidata.org/entity/Q3449645,thoroughfare,rue Pérignon,fr,start,1850-01-08T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449645-B7445589-7C4C-494A-8402-CF7FCB44A6B6
http://www.wikidata.org/entity/Q3449461,thoroughfare,rue Pernelle,fr,start,1851-03-11T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449461-254312E7-7F5A-4493-A402-3E08B249EC78
http://www.wikidata.org/entity/Q3449462,thoroughfare,rue Pernety,fr,start,1868-04-02T00:00:00Z,11,http://www.wikidata.org/entity/Q1985727,http://www.wikidata.org/entity/statement/Q3449462-85FE56A6-0CDB-4705-B243-123C6D059CAB
